Agrobacterium_fabrum_str._C58 1 433831 458753
Agrobacterium_fabrum_str._C58 2 523619 568526
Agrobacterium_fabrum_str._C58 3 943700 958123
Agrobacterium_fabrum_str._C58 4 1164851 1188989
Agrobacterium_fabrum_str._C58 5 1472110 1486758
Agrobacterium_fabrum_str._C58 6 1902958 1934039
Agrobacterium_fabrum_str._C58 7 2364042 2386003
Agrobacterium_fabrum_str._C58 8 166112 170110
Agrobacterium_fabrum_str._C58 9 163670 213779
Agrobacterium_radiobacter_K84 1 718652 751202
Agrobacterium_radiobacter_K84 2 1045403 1063799
Agrobacterium_radiobacter_K84 3 1161724 1178092
Agrobacterium_radiobacter_K84 4 1471918 1477029
Agrobacterium_radiobacter_K84 5 1554133 1591784
Agrobacterium_radiobacter_K84 6 1755717 1780803
Agrobacterium_radiobacter_K84 7 1805026 1836556
Agrobacterium_radiobacter_K84 8 2920411 2951238
Agrobacterium_radiobacter_K84 9 3378636 3396383
Agrobacterium_radiobacter_K84 10 3452560 3479104
Agrobacterium_radiobacter_K84 11 433613 465700
Agrobacterium_radiobacter_K84 12 952526 972123
Agrobacterium_radiobacter_K84 13 1634233 1653392
Agrobacterium_radiobacter_K84 14 42917 107748
Agrobacterium_radiobacter_K84 15 27440 59000
Agrobacterium_radiobacter_K84 16 334835 368249
Agrobacterium_tumefaciens_LBA4213_(Ach5) 1 485753 533411
Agrobacterium_tumefaciens_LBA4213_(Ach5) 2 897429 915276
Agrobacterium_tumefaciens_LBA4213_(Ach5) 3 1813691 1852128
Agrobacterium_tumefaciens_LBA4213_(Ach5) 4 2257138 2280011
Agrobacterium_tumefaciens_LBA4213_(Ach5) 5 225590 234954
Agrobacterium_tumefaciens_LBA4213_(Ach5) 6 983631 1008655
Agrobacterium_tumefaciens_LBA4213_(Ach5) 7 12949 27227
Agrobacterium_tumefaciens_LBA4213_(Ach5) 8 451042 456179
Agrobacterium_tumefaciens_LBA4213_(Ach5) 9 41594 51885
Agrobacterium_tumefaciens_LBA4213_(Ach5) 10 142618 205853
Agrobacterium_tumefaciens_WRT31 1 344399 371137
Agrobacterium_tumefaciens_WRT31 2 452110 492794
Agrobacterium_tumefaciens_WRT31 3 856807 864807
Agrobacterium_tumefaciens_WRT31 4 1086618 1146003
Agrobacterium_tumefaciens_WRT31 5 1749920 1801862
Agrobacterium_tumefaciens_WRT31 6 1901795 1938784
Agrobacterium_tumefaciens_WRT31 7 2314577 2329549
Agrobacterium_tumefaciens_WRT31 8 565 10531
Agrobacterium_tumefaciens_WRT31 9 1084833 1098550
Agrobacterium_tumefaciens_WRT31 10 1921633 1927795
Agrobacterium_vitis_S4 1 637118 658740
Agrobacterium_vitis_S4 2 733305 749117
Agrobacterium_vitis_S4 3 1120420 1134694
Agrobacterium_vitis_S4 4 1526771 1548590
Agrobacterium_vitis_S4 5 1621003 1636664
Agrobacterium_vitis_S4 6 1879238 1926948
Agrobacterium_vitis_S4 7 2495825 2550108
Agrobacterium_vitis_S4 8 1167800 1208752
Agrobacterium_vitis_S4 9 188557 203541
Alicycliphilus_denitrificans_BC 1 434346 447451
Alicycliphilus_denitrificans_BC 2 686744 697319
Alicycliphilus_denitrificans_BC 3 1316917 1353099
Alicycliphilus_denitrificans_BC 4 1503230 1515851
Alicycliphilus_denitrificans_BC 5 1629326 1652871
Alicycliphilus_denitrificans_BC 6 1711662 1785499
Alicycliphilus_denitrificans_BC 7 2112728 2148867
Alicycliphilus_denitrificans_BC 8 2800366 2821710
Alicycliphilus_denitrificans_BC 9 3699776 3738732
Alicycliphilus_denitrificans_BC 10 4181744 4203488
Alicycliphilus_denitrificans_BC 11 42752 65058
Amphibacillus_xylanus_NBRC_15112 1 83897 159909
Amphibacillus_xylanus_NBRC_15112 2 182365 224265
Amphibacillus_xylanus_NBRC_15112 3 768433 789249
Amphibacillus_xylanus_NBRC_15112 4 996496 1003841
Amphibacillus_xylanus_NBRC_15112 5 1210619 1257896
Amphibacillus_xylanus_NBRC_15112 6 1298524 1306357
Amphibacillus_xylanus_NBRC_15112 7 1517794 1570416
Amphibacillus_xylanus_NBRC_15112 8 2133757 2169373
Amycolatopsis_mediterranei_S699 1 370260 398486
Amycolatopsis_mediterranei_S699 2 746483 777310
Amycolatopsis_mediterranei_S699 3 5357920 5369830
Amycolatopsis_mediterranei_S699 4 6562828 6569739
Amycolatopsis_mediterranei_S699 5 6814791 6846353
Amycolatopsis_mediterranei_S699 6 7300935 7318408
Amycolatopsis_mediterranei_S699 7 7841045 7866160
Anabaena_variabilis_ATCC_29413 1 874767 899201
Anabaena_variabilis_ATCC_29413 2 286118 306819
Anabaena_variabilis_ATCC_29413 3 107780 135964
Anaeromyxobacter_dehalogenans_2CP-1 1 1254836 1275037
Anaeromyxobacter_dehalogenans_2CP-1 2 1442562 1464983
Anaeromyxobacter_dehalogenans_2CP-1 3 1861727 1878281
Anaeromyxobacter_dehalogenans_2CP-1 4 2246057 2303006
Anaeromyxobacter_dehalogenans_2CP-1 5 2377109 2394407
Anaeromyxobacter_dehalogenans_2CP-1 6 2865098 2893914
Anaeromyxobacter_dehalogenans_2CP-1 7 3236590 3246496
Anaeromyxobacter_dehalogenans_2CP-1 8 3802115 3812599
Anaeromyxobacter_dehalogenans_2CP-1 9 5017239 5029287
Anaeromyxobacter_dehalogenans_2CP-C 1 1552713 1573098
Anaeromyxobacter_dehalogenans_2CP-C 2 2124918 2206990
Anaeromyxobacter_sp._K 1 1800883 1814444
Anaeromyxobacter_sp._K 2 2176777 2226774
Anaeromyxobacter_sp._K 3 2793091 2816118
Anaeromyxobacter_sp._K 4 3169836 3175748
Arcobacter_nitrofigilis_DSM_7299 1 42874 65270
Arcobacter_nitrofigilis_DSM_7299 2 1080873 1095401
Arcobacter_nitrofigilis_DSM_7299 3 1422809 1449822
Arcobacter_nitrofigilis_DSM_7299 4 1690468 1703835
Arcobacter_nitrofigilis_DSM_7299 5 1733846 1747558
Arcobacter_nitrofigilis_DSM_7299 6 2034219 2046060
Arcobacter_nitrofigilis_DSM_7299 7 2478564 2498052
Arcobacter_nitrofigilis_DSM_7299 8 3174730 3192105
Arthrobacter_aurescens_TC1 1 547085 560427
Arthrobacter_aurescens_TC1 2 2831563 2866599
Arthrobacter_aurescens_TC1 3 3199157 3242688
Arthrobacter_aurescens_TC1 4 3959529 3968473
Arthrobacter_aurescens_TC1 5 166 44800
Arthrobacter_chlorophenolicus_A6 1 2985057 3004645
Arthrobacter_chlorophenolicus_A6 2 3318299 3340591
Arthrobacter_chlorophenolicus_A6 3 48308 53694
Arthrobacter_chlorophenolicus_A6 4 246038 310059
Arthrobacter_phenanthrenivorans_Sphe3 1 1770080 1776326
Arthrobacter_phenanthrenivorans_Sphe3 2 2346386 2385986
Arthrobacter_phenanthrenivorans_Sphe3 3 2482319 2497714
Arthrobacter_phenanthrenivorans_Sphe3 4 2962527 3006782
Arthrobacter_phenanthrenivorans_Sphe3 5 3305850 3310666
Arthrobacter_phenanthrenivorans_Sphe3 6 54103 68090
Arthrobacter_phenanthrenivorans_Sphe3 7 174956 189575
Arthrobacter_phenanthrenivorans_Sphe3 8 644 9349
Arthrobacter_phenanthrenivorans_Sphe3 9 80293 94333
Arthrobacter_sp._FB24 1 3305447 3345356
Arthrobacter_sp._FB24 2 103165 126320
Azoarcus_sp._BH72 1 424587 444702
Azoarcus_sp._BH72 2 537808 552088
Azoarcus_sp._BH72 3 579782 588176
Azoarcus_sp._BH72 4 994138 1009412
Azoarcus_sp._BH72 5 1119180 1178444
Azoarcus_sp._BH72 6 1309381 1321966
Azoarcus_sp._BH72 7 1521839 1540179
Azoarcus_sp._BH72 8 1572157 1596674
Azoarcus_sp._BH72 9 2018425 2047254
Azoarcus_sp._BH72 10 2447180 2455158
Azoarcus_sp._BH72 11 2751342 2778395
Azoarcus_sp._BH72 12 2899574 2912239
Azoarcus_sp._BH72 13 3719043 3767197
Azoarcus_sp._BH72 14 3921206 3962125
Azoarcus_sp._KH32C 1 358365 383813
Azoarcus_sp._KH32C 2 867820 889677
Azoarcus_sp._KH32C 3 1445031 1470782
Azoarcus_sp._KH32C 4 2008595 2028280
Azoarcus_sp._KH32C 5 2391234 2415478
Azoarcus_sp._KH32C 6 2574544 2581448
Azoarcus_sp._KH32C 7 2691644 2719960
Azoarcus_sp._KH32C 8 3184430 3212451
Azoarcus_sp._KH32C 9 3423985 3446738
Azoarcus_sp._KH32C 10 3913272 3928779
Azoarcus_sp._KH32C 11 4134834 4160496
Azoarcus_sp._KH32C 12 4389218 4447843
Azoarcus_sp._KH32C 13 4501487 4526023
Azoarcus_sp._KH32C 14 4535747 4584920
Azoarcus_sp._KH32C 15 5004782 5028551
Azoarcus_sp._KH32C 16 5078499 5080877
Azoarcus_sp._KH32C 17 507927 537594
Azospirillum_brasilense_Sp245 1 1517487 1548757
Azospirillum_brasilense_Sp245 2 2390652 2423974
Azospirillum_brasilense_Sp245 3 2886394 2925919
Azospirillum_brasilense_Sp245 4 175031 199200
Azospirillum_brasilense_Sp245 5 652869 679622
Azospirillum_brasilense_Sp245 6 606433 666587
Azospirillum_lipoferum_4B 1 411684 447583
Azospirillum_lipoferum_4B 2 1653006 1690750
Azospirillum_lipoferum_4B 3 2064760 2089638
Azospirillum_lipoferum_4B 4 406133 462227
Azospirillum_lipoferum_4B 5 1037391 1038434
Azospirillum_lipoferum_4B 6 633714 644082
Azospirillum_lipoferum_4B 7 545307 549386
Azospirillum_sp._B510 1 645956 679374
Azospirillum_sp._B510 2 936597 982404
Azospirillum_sp._B510 3 2295217 2340983
Azospirillum_sp._B510 4 2431373 2459495
Azospirillum_sp._B510 5 2489186 2523109
Azospirillum_sp._B510 6 2900924 2912646
Azospirillum_sp._B510 7 3272681 3311395
Azospirillum_sp._B510 8 408317 430904
Azotobacter_vinelandii_CA 1 137758 170234
Azotobacter_vinelandii_CA 2 418536 427850
Azotobacter_vinelandii_CA 3 587077 632784
Azotobacter_vinelandii_CA 4 2409113 2423456
Azotobacter_vinelandii_CA 5 3705308 3730927
Azotobacter_vinelandii_CA 6 3771502 3810135
Azotobacter_vinelandii_CA 7 3900282 3935662
Azotobacter_vinelandii_CA 8 3986663 4001943
Azotobacter_vinelandii_CA 9 4071498 4116064
Azotobacter_vinelandii_CA 10 5346197 5366116
Azotobacter_vinelandii_CA6 1 137758 170234
Azotobacter_vinelandii_CA6 2 403727 428705
Azotobacter_vinelandii_CA6 3 586120 634051
Azotobacter_vinelandii_CA6 4 2408304 2423721
Azotobacter_vinelandii_CA6 5 3705885 3730915
Azotobacter_vinelandii_CA6 6 3771490 3810123
Azotobacter_vinelandii_CA6 7 3900270 3936156
Azotobacter_vinelandii_CA6 8 3986651 4001931
Azotobacter_vinelandii_CA6 9 4071486 4113620
Azotobacter_vinelandii_CA6 10 5303037 5322956
Azotobacter_vinelandii_DJ 1 136759 170234
Azotobacter_vinelandii_DJ 2 403727 428705
Azotobacter_vinelandii_DJ 3 586120 634051
Azotobacter_vinelandii_DJ 4 2408292 2423432
Azotobacter_vinelandii_DJ 5 3705297 3730916
Azotobacter_vinelandii_DJ 6 3771491 3810124
Azotobacter_vinelandii_DJ 7 3900271 3936157
Azotobacter_vinelandii_DJ 8 3986652 4001932
Azotobacter_vinelandii_DJ 9 4070259 4116056
Azotobacter_vinelandii_DJ 10 5345145 5365064
Bacillus_amyloliquefaciens_CC178 1 43602 154661
Bacillus_amyloliquefaciens_CC178 2 1565888 1629109
Bacillus_amyloliquefaciens_CC178 3 2169326 2201584
Bacillus_amyloliquefaciens_CC178 4 2233521 2251474
Bacillus_amyloliquefaciens_CC178 5 2399274 2407586
Bacillus_amyloliquefaciens_CC178 6 3506832 3520575
Bacillus_amyloliquefaciens_DSM_7 1 46737 67452
Bacillus_amyloliquefaciens_DSM_7 2 89690 152376
Bacillus_amyloliquefaciens_DSM_7 3 574685 616241
Bacillus_amyloliquefaciens_DSM_7 4 870057 989239
Bacillus_amyloliquefaciens_DSM_7 5 1342468 1368125
Bacillus_amyloliquefaciens_DSM_7 6 1668556 1689516
Bacillus_amyloliquefaciens_DSM_7 7 2310770 2318209
Bacillus_amyloliquefaciens_DSM_7 8 2945146 2974875
Bacillus_amyloliquefaciens_DSM_7 9 3131852 3175992
Bacillus_amyloliquefaciens_DSM_7 10 3578204 3583906
Bacillus_amyloliquefaciens_LFB112 1 41906 154463
Bacillus_amyloliquefaciens_LFB112 2 1168321 1184705
Bacillus_amyloliquefaciens_LFB112 3 1248309 1274774
Bacillus_amyloliquefaciens_LFB112 4 1614652 1675704
Bacillus_amyloliquefaciens_LFB112 5 2017993 2055515
Bacillus_amyloliquefaciens_LFB112 6 2249751 2278050
Bacillus_amyloliquefaciens_LFB112 7 2315047 2332101
Bacillus_amyloliquefaciens_LFB112 8 2481030 2487941
Bacillus_amyloliquefaciens_LFB112 9 3563523 3576863
Bacillus_amyloliquefaciens_LL3 1 49708 61432
Bacillus_amyloliquefaciens_LL3 2 97603 146433
Bacillus_amyloliquefaciens_LL3 3 560477 600549
Bacillus_amyloliquefaciens_LL3 4 855957 886733
Bacillus_amyloliquefaciens_LL3 5 1260684 1284703
Bacillus_amyloliquefaciens_LL3 6 1628700 1649660
Bacillus_amyloliquefaciens_LL3 7 2149312 2279300
Bacillus_amyloliquefaciens_LL3 8 2395726 2402933
Bacillus_amyloliquefaciens_LL3 9 3145305 3189995
Bacillus_amyloliquefaciens_LL3 10 3451459 3455743
Bacillus_amyloliquefaciens_LL3 11 3591574 3599050
Bacillus_amyloliquefaciens_TA208 1 43997 60227
Bacillus_amyloliquefaciens_TA208 2 92237 141621
Bacillus_amyloliquefaciens_TA208 3 1190978 1316242
Bacillus_amyloliquefaciens_TA208 4 1793111 1815294
Bacillus_amyloliquefaciens_TA208 5 2114458 2140593
Bacillus_amyloliquefaciens_TA208 6 2205253 2246991
Bacillus_amyloliquefaciens_TA208 7 2911928 2941657
Bacillus_amyloliquefaciens_TA208 8 3050691 3072795
Bacillus_amyloliquefaciens_TA208 9 3544754 3552230
Bacillus_amyloliquefaciens_XH7 1 43990 64102
Bacillus_amyloliquefaciens_XH7 2 83563 140642
Bacillus_amyloliquefaciens_XH7 3 1192555 1317819
Bacillus_amyloliquefaciens_XH7 4 1794415 1817423
Bacillus_amyloliquefaciens_XH7 5 2115762 2142626
Bacillus_amyloliquefaciens_XH7 6 2207288 2249026
Bacillus_amyloliquefaciens_XH7 7 2913974 2943703
Bacillus_amyloliquefaciens_XH7 8 3052737 3074841
Bacillus_amyloliquefaciens_XH7 9 3406504 3410788
Bacillus_amyloliquefaciens_XH7 10 3546417 3553893
Bacillus_amyloliquefaciens_Y2 1 46659 65636
Bacillus_amyloliquefaciens_Y2 2 102809 148855
Bacillus_amyloliquefaciens_Y2 3 1155688 1185181
Bacillus_amyloliquefaciens_Y2 4 1644674 1679406
Bacillus_amyloliquefaciens_Y2 5 1858271 2003363
Bacillus_amyloliquefaciens_Y2 6 2328017 2364458
Bacillus_amyloliquefaciens_Y2 7 2807822 2843622
Bacillus_amyloliquefaciens_Y2 8 3823440 3829141
Bacillus_anthracis 1 1795704 1848526
Bacillus_anthracis 2 1992142 2000092
Bacillus_anthracis 3 2083858 2124737
Bacillus_anthracis 4 2719769 2725246
Bacillus_anthracis 5 3184193 3192631
Bacillus_anthracis 6 3367355 3388375
Bacillus_anthracis 7 3606997 3624036
Bacillus_anthracis 8 3635219 3706587
Bacillus_anthracis 9 4009094 4046079
Bacillus_anthracis 10 5142950 5170247
Bacillus_anthracis 11 61923 94674
Bacillus_anthracis_52-G 1 44728 62321
Bacillus_anthracis_52-G 2 74648 144874
Bacillus_anthracis_52-G 3 447396 484350
Bacillus_anthracis_52-G 4 1581961 1609261
Bacillus_anthracis_52-G 5 3462230 3515054
Bacillus_anthracis_52-G 6 3750729 3790235
Bacillus_anthracis_52-G 7 4850472 4858911
Bacillus_anthracis_52-G 8 5033641 5054661
Bacillus_anthracis_8903-G 1 44728 144005
Bacillus_anthracis_8903-G 2 447570 484913
Bacillus_anthracis_8903-G 3 1582286 1609586
Bacillus_anthracis_8903-G 4 3462580 3515405
Bacillus_anthracis_8903-G 5 3751080 3790586
Bacillus_anthracis_8903-G 6 4386928 4393309
Bacillus_anthracis_8903-G 7 4850822 4859261
Bacillus_anthracis_8903-G 8 5036791 5055009
Bacillus_anthracis_9080-G 1 45282 62031
Bacillus_anthracis_9080-G 2 73504 144874
Bacillus_anthracis_9080-G 3 447487 484441
Bacillus_anthracis_9080-G 4 1582604 1609903
Bacillus_anthracis_9080-G 5 3465681 3518505
Bacillus_anthracis_9080-G 6 3663005 3676070
Bacillus_anthracis_9080-G 7 3755320 3794121
Bacillus_anthracis_9080-G 8 4854637 4863076
Bacillus_anthracis_9080-G 9 5040668 5057769
Bacillus_anthracis_str._'Ames_Ancestor' 1 46271 144874
