Absiella_sp_AM22_9_AM22_9Scaf1 9 69773 86501
Absiella_sp_AM22_9_AM22_9Scaf1 10 117497 148497
Absiella_sp_AM22_9_AM22_9Scaf1 11 1 3440
Absiella_sp_AM22_9_AM22_9Scaf1 12 148 40772
Absiella_sp_AM27_20_AM27_20Scaf1 1 225758 284271
Absiella_sp_AM27_20_AM27_20Scaf1 2 34322 76370
Absiella_sp_AM27_20_AM27_20Scaf1 3 61359 75005
Absiella_sp_AM27_20_AM27_20Scaf1 4 87981 115972
Absiella_sp_AM27_20_AM27_20Scaf1 5 26328 32743
Absiella_sp_AM27_20_AM27_20Scaf1 6 1 34496
Absiella_sp_AM27_20_AM27_20Scaf1 7 54 25068
Absiella_sp_AM27_20_AM27_20Scaf1 8 12274 25900
Absiella_sp_AM27_20_AM27_20Scaf1 9 74 58188
Absiella_sp_AM27_20_AM27_20Scaf1 10 204 35237
Absiella_sp_AM27_20_AM27_20Scaf1 11 137926 168917
Absiella_sp_AM27_20_AM27_20Scaf1 12 202129 226519
Absiella_sp_AM27_20_AM27_20Scaf1 13 1 17062
Absiella_sp_AM27_20_AM27_20Scaf1 14 15899 29863
Absiella_sp_AM27_20_AM27_20Scaf1 15 78 42198
Absiella_sp_AM27_20_AM27_20Scaf1 16 134185 148450
Absiella_sp_AM27_20_AM27_20Scaf1 17 17188 22509
Absiella_sp_AM27_20_AM27_20Scaf1 18 13187 21973
Absiella_sp_AM27_20_AM27_20Scaf1 19 1 11194
Absiella_sp_AM27_20_AM27_20Scaf1 20 110757 146742
Absiella_sp_AM27_20_AM27_20Scaf1 21 138 4834
Absiella_sp_AM27_20_AM27_20Scaf1 22 62 4443
Absiella_sp_AM27_20_AM27_20Scaf1 23 1 3368
Absiella_sp_AM27_20_AM27_20Scaf1 24 1 2415
Absiella_sp_AM29_15_AM29_15Scaf1 1 377414 401873
Absiella_sp_AM29_15_AM29_15Scaf1 2 110415 148069
Absiella_sp_AM29_15_AM29_15Scaf1 3 87208 98471
Absiella_sp_AM29_15_AM29_15Scaf1 4 52847 75264
Absiella_sp_AM29_15_AM29_15Scaf1 5 317566 354220
Absiella_sp_AM29_15_AM29_15Scaf1 6 38795 43484
Absiella_sp_AM29_15_AM29_15Scaf1 7 58029 92640
Absiella_sp_AM29_15_AM29_15Scaf1 8 75668 88748
Absiella_sp_AM29_15_AM29_15Scaf1 9 2997 29225
Absiella_sp_AM29_15_AM29_15Scaf1 10 104 4816
Absiella_sp_AM29_15_AM29_15Scaf1 11 134390 148385
Absiella_sp_AM29_15_AM29_15Scaf1 12 180125 211243
Absiella_sp_AM29_15_AM29_15Scaf1 13 146941 175120
Absiella_sp_AM29_15_AM29_15Scaf1 14 121074 199222
Absiella_sp_AM29_15_AM29_15Scaf1 15 1 4378
Absiella_sp_AM29_15_AM29_15Scaf1 16 147560 165376
Absiella_sp_AM54_8XD_AM54_8XDScaf1 1 226 7991
Absiella_sp_AM54_8XD_AM54_8XDScaf1 2 131 42768
Absiella_sp_AM54_8XD_AM54_8XDScaf1 3 21 5929
Absiella_sp_AM54_8XD_AM54_8XDScaf1 4 118 5852
Absiella_sp_AM54_8XD_AM54_8XDScaf1 5 318 4762
Absiella_sp_AM54_8XD_AM54_8XDScaf1 6 226 4294
Absiella_sp_AM54_8XD_AM54_8XDScaf1 7 1 4284
Absiella_sp_AM54_8XD_AM54_8XDScaf1 8 1 4115
Absiella_sp_AM54_8XD_AM54_8XDScaf1 9 17 3835
Absiella_sp_AM54_8XD_AM54_8XDScaf1 10 27 3394
Absiella_sp_AM54_8XD_AM54_8XDScaf1 11 1 3228
Absiella_sp_AM54_8XD_AM54_8XDScaf1 12 1 2803
Absiella_sp_AM54_8XD_AM54_8XDScaf1 13 57000 68901
Absiella_sp_AM54_8XD_AM54_8XDScaf1 14 1 2673
Absiella_sp_AM54_8XD_AM54_8XDScaf1 15 1 2545
Absiella_sp_AM54_8XD_AM54_8XDScaf1 16 20 1914
Absiella_sp_AM54_8XD_AM54_8XDScaf1 17 35253 66112
Absiella_sp_AM54_8XD_AM54_8XDScaf1 18 123 11392
Absiella_sp_AM54_8XD_AM54_8XDScaf1 19 1 8033
Absiella_sp_AM54_8XD_AM54_8XDScaf1 20 1 8799
Absiella_sp_AM54_8XD_AM54_8XDScaf1 21 1 7523
Absiella_sp_AM54_8XD_AM54_8XDScaf1 22 39539 46716
Absiella_sp_AM54_8XD_AM54_8XDScaf1 23 17176 42011
Absiella_sp_AM54_8XD_AM54_8XDScaf1 24 14932 39789
Absiella_sp_AM54_8XD_AM54_8XDScaf1 25 60814 90876
Absiella_sp_AM54_8XD_AM54_8XDScaf1 26 10905 31880
Absiella_sp_AM54_8XD_AM54_8XDScaf1 27 204 4270
Absiella_sp_AM54_8XD_AM54_8XDScaf1 28 35479 79509
Absiella_sp_AM54_8XD_AM54_8XDScaf1 29 2360 28294
Absiella_sp_AM54_8XD_AM54_8XDScaf1 30 13253 22027
Absiella_sp_AM54_8XD_AM54_8XDScaf1 31 6376 14159
Absiella_sp_AM54_8XD_AM54_8XDScaf1 32 23637 61202
Absiella_sp_AM54_8XD_AM54_8XDScaf1 33 67 8639
Absiella_sp_AM54_8XD_AM54_8XDScaf1 34 104 11219
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 1 25367 44935
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 2 435 17727
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 3 18621 41049
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 4 20314 34594
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 5 136 32912
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 6 35637 58044
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 7 157917 185350
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 8 113329 136247
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 9 1565 15754
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 10 1712 14009
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 11 139 18823
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 12 288 12647
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 13 233 10019
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 14 209 9275
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 15 661 7824
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 16 765 8735
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 17 151 8305
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 18 192 8085
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 19 305 8192
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 20 273 7194
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 21 130876 165371
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 22 608 5614
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 23 1 4617
Acidaminococcus_sp_AM05_11_AM05_11Scaf1 24 1108 4344
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 1 1038 15583
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 2 223924 287749
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 3 97534 104006
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 4 174 12930
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 5 229 14512
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 6 253 11268
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 7 79 8497
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 8 172280 204837
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 9 2712 69875
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 10 9662 31305
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 11 25071 41888
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 12 85794 91168
Acidaminococcus_sp_AM33_14BH_AM33_14BHScaf1 13 88293 125836
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 1 56844 68198
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 2 71263 100528
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 3 81 23470
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 4 57853 99505
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 5 530 40750
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 6 14021 51231
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 7 20063 73221
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 8 92789 131561
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 9 5561 28423
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 10 295 38581
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 11 1 4613
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 12 1 17071
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 13 51940 77182
Agathobaculum_butyriciproducens_strain_OF09_22XD_OF09_22XDScaf1 14 32426 40291
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 1 27134 48057
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 2 70536 100586
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 3 11896 42363
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 4 529 6411
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 5 31221 70258
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 6 50 33801
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 7 77854 131756
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 8 60889 64745
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 9 21114 23788
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 10 602 12447
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 11 33668 51431
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 12 18080 102444
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 13 49685 57521
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 14 52943 91140
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 15 307 4506
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 16 58112 72053
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 17 1 3653
Agathobaculum_butyriciproducens_strain_OF09_27_OF09_27Scaf1 18 45630 65498
Alistipes_indistinctus_strain_AF17_14_AF17_14Scaf1 1 198367 229824
Alistipes_indistinctus_strain_AF17_14_AF17_14Scaf1 2 1088570 1091997
Alistipes_indistinctus_strain_AF17_14_AF17_14Scaf1 3 408694 436197
Alistipes_indistinctus_strain_AF17_14_AF17_14Scaf1 4 78 4431
Alistipes_indistinctus_strain_AF17_14_AF17_14Scaf1 5 259291 274263
Alistipes_sp_AF14_19_AF14_19Scaf1 1 269884 341340
Alistipes_sp_AF14_19_AF14_19Scaf1 2 77584 109885
Alistipes_sp_AF14_19_AF14_19Scaf1 3 30822 43710
Alistipes_sp_AF14_19_AF14_19Scaf1 4 20 19684
Alistipes_sp_AF14_19_AF14_19Scaf1 5 6058 26807
Alistipes_sp_AF14_19_AF14_19Scaf1 6 55668 76883
Alistipes_sp_AF14_19_AF14_19Scaf1 7 32994 83416
Alistipes_sp_AF17_16_AF17_16Scaf1 1 11345 38839
Alistipes_sp_AF17_16_AF17_16Scaf1 2 627839 645056
Alistipes_sp_AF17_16_AF17_16Scaf1 3 88976 98883
Alistipes_sp_AF17_16_AF17_16Scaf1 4 646 4302
Alistipes_sp_AF17_16_AF17_16Scaf1 5 375850 402219
Alistipes_sp_AF17_16_AF17_16Scaf1 6 1 1944
Alistipes_sp_AF48_12_AF48_12Scaf1 1 49013 59790
Alistipes_sp_AF48_12_AF48_12Scaf1 2 395 22946
Alistipes_sp_AF48_12_AF48_12Scaf1 3 35913 38242
Alistipes_sp_AF48_12_AF48_12Scaf1 4 559 13061
Alistipes_sp_AF48_12_AF48_12Scaf1 5 49 10322
Alistipes_sp_AF48_12_AF48_12Scaf1 6 115 10638
Alistipes_sp_AF48_12_AF48_12Scaf1 7 122 9855
Alistipes_sp_AF48_12_AF48_12Scaf1 8 581 7827
Alistipes_sp_AF48_12_AF48_12Scaf1 9 1 5742
Alistipes_sp_AF48_12_AF48_12Scaf1 10 44906 74153
Alistipes_sp_AF48_12_AF48_12Scaf1 11 206 4123
Alistipes_sp_AF48_12_AF48_12Scaf1 12 64825 93903
Alistipes_sp_AF48_12_AF48_12Scaf1 13 37953 55716
Alistipes_sp_AM16_43_AM16_43Scaf1 1 51153 65340
Alistipes_sp_AM16_43_AM16_43Scaf1 2 1 4589
Alistipes_sp_AM16_43_AM16_43Scaf1 3 1 4113
Alistipes_sp_AM16_43_AM16_43Scaf1 4 1 3723
Alistipes_sp_AM16_43_AM16_43Scaf1 5 409697 426063
Alistipes_sp_AM16_43_AM16_43Scaf1 6 663866 670765
Alistipes_sp_AM16_43_AM16_43Scaf1 7 108619 122552
Alistipes_sp_AM16_43_AM16_43Scaf1 8 507311 543743
Alistipes_sp_AM16_43_AM16_43Scaf1 9 71149 95974
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 1 199 18200
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 2 1 3823
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 3 30566 36959
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 4 302 27323
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 5 30968 77400
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 6 213 11967
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 7 160 18934
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 8 131 8827
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 9 1225 54170
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 10 247 6544
Amedibacillus_dolichus_strain_AF35_6BH_AF35_6BHScaf1 11 44 4407
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 1 1059 5702
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 2 366 6373
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 3 142 6071
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 4 151 4696
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 5 333 5017
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 6 1 3798
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 7 1 3640
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 8 141 3022
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 9 1 3136
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 10 1 2789
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 11 1 2396
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 12 13802 32283
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 13 60119 65214
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 14 24880 62613
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 15 118190 125584
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 16 42 13644
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 17 32674 57972
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 18 23920 46911
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 19 28706 45616
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 20 13009 40390
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 21 545 36419
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 22 23891 29095
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 23 19618 28470
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 24 1 24479
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 25 49903 111294
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 26 1 15725
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 27 36426 73575
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 28 16 13789
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 29 667 9132
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 30 48 8066
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 31 49 7349
Anaerobutyricum_hallii_strain_AF31_17AC_AF31_17ACScaf1 32 1 6790
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 1 1030 47418
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 2 34032 44400
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 3 159 7720
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 4 172 6554
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 5 1 6611
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 6 185 6028
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 7 1 6110
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 8 47084 55909
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 9 102 5040
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 10 920 4034
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 11 22 4431
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 12 30720 55551
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 13 72 2432
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 14 1 17391
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 15 34189 51440
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 16 46144 49772
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 17 36293 45955
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 18 532 68779
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 19 218 26615
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 20 13151 42750
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 21 7439 34383
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 22 255 27874
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 23 3345 17159
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 24 165 7561
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 25 1083 18571
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 26 1 17180
Anaerobutyricum_hallii_strain_AF45_14BH_AF45_14BHScaf1 27 81 12041
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 1 173119 218235
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 2 78675 87491
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 3 87983 115609
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 4 441 67811
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 5 175471 213293
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 6 127176 141059
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 7 145864 168950
Anaerobutyricum_hallii_strain_AM34_3LB_AM34_3LBScaf1 8 81833 148092
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 1 93518 107113
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 2 388 6505
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 3 264 7688
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 4 66 41442
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 5 81 7641
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 6 352 7484
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 7 259 6742
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 8 29 6391
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 9 200 6384
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 10 214 5807
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 11 626 37051
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 12 89 4995
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 13 1 4788
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 14 479 4613
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 15 1 4595
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 16 648 4277
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 17 192 4238
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 18 403 4192
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 19 277 3854
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 20 416 2971
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 21 1 3147
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 22 21687 29824
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 23 73360 90333
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 24 113 27048
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 25 5454 22913
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 26 60081 78538
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 27 363 21312
Anaerobutyricum_hallii_strain_AM48_23BH_AM48_23BHScaf1 28 112 20851
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 1 70521 89966
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 2 176 43328
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 3 44 43108
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 4 384 7946
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 5 219 6291
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 6 157 6027
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 7 33 5785
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 8 1 38529
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 9 129 5299
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 10 85 4992
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 11 264 4637
Anaerobutyricum_hallii_strain_TM10_1AC_TM10_1ACScaf1 12 348 4706
